ID;PROVINCE;NAME;LONGITUDE;LATITUDE
1241443;24;San Cristóbal de la Polantera;-5,90745168;42,39053289
1241456;24;San Emiliano;-6,00164929;42,97244001
1241469;24;San Esteban de Nogales;-5,93133412;42,15939063
1241481;24;San Justo de la Vega;-6,01599098;42,45256272
1241494;24;San Millán de los Caballeros;-5,56107186;42,28497109
1241507;24;San Pedro Bercianos;-5,70963651;42,3923205
1241514;24;Santa Colomba de Curueño;-5,41218287;42,7512525
1241529;24;Santa Colomba de Somoza;-6,24252344;42,44261545
1241535;24;Santa Cristina de Valmadrigal;-5,30949601;42,35353626
1241540;24;Santa Elena de Jamuz;-5,88820436;42,25945371
1241553;24;Santa María de la Isla;-5,92833047;42,35623189
1241566;24;Santa María del Monte de Cea;-5,11683871;42,49171034
1241572;24;Santa María del Páramo;-5,74924927;42,35355469
1241588;24;Santa María de Ordás;-5,82367601;42,7263531
1241591;24;Santa Marina del Rey;-5,8619941;42,51279579
1241605;24;Santas Martas;-5,37195763;42,43240866
1241612;24;Santiago Millas;-6,10599145;42,38179436
1241627;24;Santovenia de la Valdoncina;-5,62140395;42,54304899
1241633;24;Sariegos;-5,63114916;42,64737442
1241648;24;Sena de Luna;-5,95316352;42,92974024
1241651;24;Sobrado;-6,85266367;42,51997381
1241664;24;Soto de la Vega;-5,88172246;42,33264937
1241670;24;Soto y Amío;-5,88735711;42,77474048
1241686;24;Toral de los Guzmanes;-5,5673035;42,24430693
1241699;24;Toreno;-6,51057998;42,69756539
1241703;24;Torre del Bierzo;-6,32087906;42,59503992
1241710;24;Trabadelo;-6,88307786;42,65012574
1241725;24;Truchas;-6,43461367;42,26093809
1241731;24;Turcia;-5,87499164;42,53345185
1241746;24;Urdiales del Páramo;-5,77108113;42,37239007
1241759;24;Valdefresno;-5,49251038;42,59374447
1241762;24;Valdefuentes del Páramo;-5,83160533;42,32201189
1241778;24;Valdelugueros;-5,41289869;42,97392799
1241784;24;Valdemora;-5,42728131;42,19602588
1241797;24;Valdepiélago;-5,400774324;42,87034532
1241801;24;Valdepolo;-5,22572903;42,57699796
1241818;24;Valderas;-5,44572836;42,07765953
1241823;24;Valderrey;-6,02062458;42,39210713
1241839;24;Valderrueda;-4,94743825;42,81575321
1241844;24;Valdesamario;-5,9514448;42,72150836
1241857;24;Val de San Lorenzo;-6,1226827;42,41787511
1241876;24;Valdevimbre;-5,62002314;42,41961966
1241882;24;Valencia de Don Juan;-5,52018899;42,29380225
1241895;24;Valverde de la Virgen;-5,68292554;42,56917983
1241909;24;Valverde-Enrique;-5,29918603;42,30385286
1241916;24;Vallecillo;-5,21062055;42,3557569
1241937;24;La Vecilla;-5,40618064;42,84867749
1241942;24;Vegacervera;-5,53491634;42,88439492
1241968;24;Vega de Espinareda;-6,65629449;42,72810587
1241974;24;Vega de Infanzones;-5,53438078;42,48098102
1241980;24;Vega de Valcarce;-6,94723548;42,66525183
1241993;24;Vegaquemada;-5,33260824;42,81881797
1242014;24;Vegas del Condado;-5,36493653;42,68479024
1242029;24;Villablino;-6,31699477;42,93983987
1242035;24;Villabraz;-5,44435936;42,24627445
1242053;24;Villadangos del Páramo;-5,76649467;42,51667328
1242066;24;Toral de los Vados;-6,77614939;42,54303595
1242072;24;Villademor de la Vega;-5,56896857;42,27038557
1242091;24;Villafranca del Bierzo;-6,81082207;42,60599303
1242105;24;Villagatón;-6,16184907;42,63479172
1242112;24;Villamandos;-5,592522471;42,17916877
1242127;24;Villamañán;-5,58562188;42,3217925
1242133;24;Villamartín de Don Sancho;-5,06102304;42,57062481
1242148;24;Villamejil;-6,020194749;42,56265236
1242151;24;Villamol;-5,04907054;42,42855243
1242164;24;Villamontán de la Valduerna;-5,99656068;42,31016243
1242170;24;Villamoratiel de las Matas;-5,30316509;42,39625973
1242186;24;Villanueva de las Manzanas;-5,48047112;42,47135482
1242199;24;Villaobispo de Otero;-6,05855738;42,49999265
1242210;24;Villaquejida;-5,59601386;42,14640063
1242225;24;Villaquilambre;-5,55877019;42,64631345
1242231;24;Villarejo de Órbigo;-5,90377875;42,44519689
1242246;24;Villares de Órbigo;-5,909099;42,4708163
1242259;24;Villasabariego;-5,41473797;42,53336506
1242262;24;Villaselán;-5,04791398;42,56095392
1242278;24;Villaturiel;-5,48537946;42,51852604
1242284;24;Villazala;-5,8561932;42,3612047
1242297;24;Villazanzo de Valderaduey;-4,96487131;42,53494124
1242301;24;Zotes del Páramo;-5,73637953;42,2723645
1249017;24;Villamanín;-5,65595254;42,93702816
1249022;24;Villaornate y Castro;-5,54975679;42,18481178
1250019;25;Abella de la Conca;1,09177173;42,16142117
1250024;25;Àger;0,76284806;41,99955942
1250030;25;Agramunt;1,09922357;41,78736558
1250045;25;Els Alamús;0,7394365;41,61621371
1250058;25;Alàs i Cerc;1,50844498;42,35170341
1250061;25;L'Albagés;0,73854698;41,44904442
1250077;25;Albatàrrec;0,60330154;41,57246685
1250083;25;Albesa;0,6604596;41,75100558
1250096;25;L'Albi;0,93684438;41,42217677
1250100;25;Alcanó;0,61727597;41,48098212
1250117;25;Alcarràs;0,52411008;41,56301538
1250122;25;Alcoletge;0,69423798;41,64854933
1250138;25;Alfarràs;0,57295527;41,82906515
1250143;25;Alfés;0,62011828;41,5224167
1250156;25;Algerri;0,63836183;41,81439813
1250169;25;Alguaire;0,58391814;41,73631716
1250175;25;Alins;1,31739181;42,54871413
1250194;25;Almacelles;0,43774764;41,73168979
1250208;25;Almatret;0,42383283;41,30538097
1250215;25;Almenar;0,56808578;41,79769309
1250220;25;Alòs de Balaguer;0,96103348;41,91190245
1250236;25;Alpicat;0,55526727;41,66650616
1250241;25;Alt Àneu;1,11090417;42,63436767
1250254;25;Naut Aran;0,90204834;42,70758009
1250273;25;Anglesola;1,0819755;41,65892599
1250292;25;Arbeca;0,92304973;41,54175336
1250306;25;El Pont de Bar;1,605275411;42,37206093
1250313;25;Arres;0,70982318;42,75645993
1250328;25;Arsèguel;1,58407217;42,35067187
1250334;25;Artesa de Lleida;0,70439548;41,55176243
1250349;25;Artesa de Segre;1,04788657;41,89634532
1250352;25;La Sentiu de Sió;0,88027551;41,80424811
1250365;25;Aspa;0,67233539;41,49561104
1250371;25;Les Avellanes i Santa Linya;0,76508415;41,90802167
1250387;25;Aitona;0,4579458;41,49464547
1250390;25;Baix Pallars;1,06696344;42,32199421
1250404;25;Balaguer;0,80457795;41,79152287
1250411;25;Barbens;1,01849203;41,678852
1250426;25;La Baronia de Rialb;1,19586967;41,93220691
1250432;25;La Vall de Boí;0,80227472;42,50428276
1250447;25;Bassella;1,28759749;42,01144351
1250450;25;Bausen;0,71764419;42,8346169
1250463;25;Belianes;1,01726697;41,5612864
1250479;25;Bellcaire d'Urgell;0,90607418;41,75937466
1250485;25;Bell-lloc d'Urgell;0,78088459;41,62932424
1250498;25;Bellmunt d'Urgell;0,95239765;41,77447574
1250501;25;Bellpuig;1,01228445;41,62522812
1250518;25;Bellver de Cerdanya;1,77460021;42,37084442
1250523;25;Bellvís;0,81748995;41,67326493
1250539;25;Benavent de Segrià;0,63287061;41,69564661
1250557;25;Biosca;1,35875237;41,84199211
1250560;25;Bovera;0,63889408;41,32601883
1250576;25;Es Bòrdes;0,71934111;42,73749625
1250582;25;Les Borges Blanques;0,86890823;41,52178555
1250595;25;Bossòst;0,69240158;42,78566447
1250609;25;Cabanabona;1,21491663;41,85073591
1250616;25;Cabó;1,24806362;42,23919476
1250621;25;Camarasa;0,87733178;41,87441493
1250637;25;Canejan;0,73947065;42,8386609
1250642;25;Castellar de la Ribera;1,4154827;42,02275401
1250674;25;Castelldans;0,76629416;41,49963625
1250680;25;Castellnou de Seana;0,97018409;41,64866572
1250693;25;Castelló de Farfanya;0,72670978;41,82132327
1250707;25;Castellserà;0,9870482;41,7467723
1250714;25;Cava;1,60512257;42,32498387
1250729;25;Cervera;1,27119164;41,66575537
1250735;25;Cervià de les Garrigues;0,85919872;41,42469365
1250740;25;Ciutadilla;1,14008822;41,56127647
1250753;25;Clariana de Cardener;1,62480448;41,93383651
1250766;25;El Cogul;0,68971345;41,46672627
1250772;25;Coll de Nargó;1,31603374;42,17430748
1250788;25;Corbins;0,69661257;41,691755
1250791;25;Cubells;0,95948553;41,85144362
1250812;25;L'Espluga Calba;1,00375578;41,49488972
1250827;25;Espot;1,08869741;42,5765545
1250851;25;Estaràs;1,37833145;41,69219421
1250864;25;Esterri d'Àneu;1,12329592;42,62786267
1250870;25;Esterri de Cardós;1,26147622;42,59289783
1250886;25;Estamariu;1,52322739;42,37320251
1250899;25;Farrera;1,27292917;42,49640494
1250925;25;La Floresta;0,91926928;41,51159386
1250931;25;Fondarella;0,87512433;41,63454577
1250946;25;Foradada;1,01398985;41,87687807
1250962;25;La Fuliola;1,01838395;41,71368711
1250978;25;Fulleda;1,02457018;41,46352787
1250984;25;Gavet de la Conca;0,92104472;42,122332
1250997;25;Golmés;0,93211883;41,63250497
1251001;25;Gósol;1,66119102;42,23676277
1251018;25;La Granadella;0,66529307;41,35495591
1251023;25;La Granja d'Escarp;0,3525485;41,41889209
1251039;25;Granyanella;1,22488302;41,64886467
1251044;25;Granyena de Segarra;1,24643002;41,62390481
1251057;25;Granyena de les Garrigues;0,64898228;41,43280137
1251095;25;Guimerà;1,18710243;41,56494565
1251109;25;Guissona;1,28903996;41,78497273
1251116;25;Guixers;1,64344187;42,13579272
1251121;25;Ivars de Noguera;0,58568954;41,85035366
1251137;25;Ivars d'Urgell;0,98636466;41,68278769
1251142;25;Ivorra;1,39587326;41,77153608
1251155;25;Isona i Conca Dellà;1,04480661;42,11734859
1251180;25;Juncosa;0,77545978;41,37096542
1251193;25;Juneda;0,82573763;41,54943805
1251207;25;Lleida;0,62061934;41,61527355
1251214;25;Les;0,71274283;42,81192576
1251229;25;Linyola;0,90434264;41,71125835
1251235;25;Lladorre;1,25007356;42,62009196
1251240;25;Lladurs;1,50845447;42,04483928
1251253;25;Llardecans;0,55006906;41,37520163
1251266;25;Llavorsí;1,21132384;42,49568539
1251272;25;Lles de Cerdanya;1,68799212;42,39184246
1251288;25;Llimiana;0,91658474;42,07491588
1251291;25;Llobera;1,47271831;41,95072248
1251305;25;Maldà;1,03913949;41,55059243
1251312;25;Massalcoreig;0,35931697;41,45911704
1251327;25;Massoteres;1,31096864;41,79768114
1251333;25;Maials;0,50424579;41,36467845
1251348;25;Menàrguens;0,7436465;41,72977565
1251351;25;Miralcamp;0,87815289;41,60517743
1251364;25;La Molsosa;1,54397;41,78573
1251370;25;Mollerussa;0,89391515;41,62967682
1251386;25;Montgai;0,96159564;41,80050565
1251399;25;Montellà i Martinet;1,695086256;42,36006461
1251403;25;Montferrer i Castellbò;1,42841479;42,34173684
1251410;25;Montoliu de Segarra;1,27068429;41,59039789
1251425;25;Montoliu de Lleida;0,58988048;41,56054095
1251431;25;Montornès de Segarra;1,22987015;41,60133255
1251459;25;Nalec;1,11525401;41,55999836
1251462;25;Navès;1,63504981;41,991611
1251484;25;Odèn;1,455420891;42,13336936
1251497;25;Oliana;1,31468975;42,06520602
1251500;25;Oliola;1,17484751;41,87672873
1251517;25;Olius;1,564766211;42,00912627
1251522;25;Les Oluges;1,31885067;41,69770675
1251538;25;Els Omellons;0,95910584;41,50184235
1251543;25;Els Omells de na Gaia;1,07477992;41,50021668
1251556;25;Organyà;1,32853817;42,21117164
1251569;25;Os de Balaguer;0,71839622;41,87163784
1251575;25;Ossó de Sió;1,15876562;41,75462412
1251581;25;El Palau d'Anglesola;0,88036993;41,65177294
1251615;25;Conca de Dalt;0,97147739;42,24313889
1251636;25;La Coma i la Pedra;1,58883165;42,17615775
1251641;25;Penelles;0,96529456;41,75736777
1251654;25;Peramola;1,26762421;42,05722832
1251667;25;Pinell de Solsonès;1,417762675;41,95092031
1251673;25;Pinós;1,54146648;41,82717388
1251689;25;El Poal;0,8551215;41,67839572
1251692;25;La Pobla de Cérvoles;0,91542924;41,36776774
1251706;25;Bellaguarda;0,73567044;41,33745826
1251713;25;La Pobla de Segur;0,9680387;42,24756288
1251728;25;Ponts;1,18781048;41,91779593
1251734;25;El Pont de Suert;0,73959286;42,40713094
1251749;25;La Portella;0,64077779;41,73835465
1251752;25;Prats i Sansor;1,83962548;42,36572921
1251765;25;Preixana;1,03815053;41,6078666
1251771;25;Preixens;1,05125653;41,79410924
1251790;25;Prullans;1,73627101;42,37923629
1251804;25;Puiggròs;0,89000551;41,55039239
1251811;25;Puigverd d'Agramunt;1,12196171;41,77726506
1251826;25;Puigverd de Lleida;0,73288469;41,54314115
1251832;25;Rialp;1,13490916;42,44428041
1251850;25;Ribera d'Urgellet;1,38298473;42,3125298
1251863;25;Riner;1,56385957;41,94148705
1251898;25;Rosselló;0,59696806;41,69266748
1251902;25;Salàs de Pallars;0,9321034;42,21221216
1251919;25;Sanaüja;1,3108317;41,87617955
1251924;25;Sant Guim de Freixenet;1,42192856;41,65771904
1251930;25;Sant Llorenç de Morunys;1,59104546;42,1375302
1251945;25;Sant Ramon;1,3570131;41,72434263
1251961;25;Sant Esteve de la Sarga;0,76403263;42,07872567
1251977;25;Sant Guim de la Plana;1,32454875;41,76288065
1252000;25;Sarroca de Lleida;0,5619353;41,45853936
1252017;25;Sarroca de Bellera;0,88095633;42,35942078
1252022;25;Senterada;0,93796088;42,32467289
1252038;25;La Seu d'Urgell;1,46197947;42,35770885
1252043;25;Seròs;0,41029852;41,46324852
1252056;25;Sidamon;0,8316493;41,62932957
1252069;25;El Soleràs;0,68173787;41,4129494
1252075;25;Solsona;1,51954905;41,99420581
1252081;25;Soriguera;1,18218462;42,37023875
1252094;25;Sort;1,12986358;42,41116591
1252108;25;Soses;0,48734956;41,53316329
1252115;25;Sudanell;0,56644588;41,55680479
1252120;25;Sunyer;0,59256412;41,52280643
1252154;25;Talarn;0,90032828;42,18513058
1252167;25;Talavera;1,33857617;41,58298606
1252173;25;Tàrrega;1,13935429;41,64658452
1252189;25;Tarrés;1,01998139;41,4226661
1252192;25;Tarroja de Segarra;1,27456742;41,73049158
1252206;25;Térmens;0,75915149;41,71883031
1252213;25;Tírvia;1,24300134;42,515186
1252228;25;Tiurana;1,24025148;41,96830839
1252234;25;Torà;1,40390911;41,81281676
1252249;25;Els Torms;0,71976235;41,39404826
1252252;25;Tornabous;1,05387518;41,7014866
1252265;25;Torrebesses;0,59453044;41,42662225
1252271;25;La Torre de Cabdella;0,98280258;42,421766
1252287;25;Torrefarrera;0,60717468;41,67308475
1252304;25;Torregrossa;0,83184174;41,58095023
1252311;25;Torrelameu;0,70234051;41,70468551
1252326;25;Torres de Segre;0,51295011;41,5350801
1252332;25;Torre-serona;0,63069784;41,67267185
1252347;25;Tremp;0,8956651;42,16727663
1252385;25;Vallbona de les Monges;1,08906662;41,5252865
1252398;25;Les Valls de Valira;1,45809616;42,38294481
1252402;25;Vallfogona de Balaguer;0,81511418;41,75233958
1252424;25;Verdú;1,14344814;41,61104767
1252430;25;Vielha e Mijaran;0,79595308;42,70142712
1252445;25;Vilagrassa;1,10596977;41,64832692
1252458;25;Vilaller;0,71715457;42,47657561
1252477;25;Vilamòs;0,72689507;42,74739884
1252483;25;Vilanova de Bellpuig;0,96086785;41,61470838
1252496;25;Vilanova de l'Aguda;1,25252666;41,911243
1252509;25;Vilanova de Meià;1,02291209;41,99540047
1252516;25;Vilanova de Segrià;0,62031878;41,71178761
1252521;25;Vila-sana;0,9259551;41,66222337
1252537;25;El Vilosell;0,94717724;41,38396545
1252542;25;Vilanova de la Barca;0,72626516;41,68942758
1252555;25;Vinaixa;0,97556091;41,42851246
1259010;25;Vall de Cardós;1,22827227;42,56377817
1259025;25;Sant Martí de Riucorb;1,05462347;41,55922263
1259031;25;La Guingueta d'Àneu;1,13216716;42,59385976
1259046;25;Castell de Mur;0,87788434;42,09252449
1259059;25;Ribera d'Ondara;1,34224779;41,62514605
1259062;25;Les Valls d'Aguilar;1,34232227;42,2941177
1259078;25;Torrefeta i Florejacs;1,27328869;41,75443899
1259084;25;Fígols i Alinyà;1,3380683;42,20207892
1259097;25;La Vansa i Fórnols;1,48002645;42,23346991
1259101;25;Josa i Tuixén;1,56621068;42,2314901
1259118;25;Els Plans de Sió;1,19779836;41,7622861
1259123;25;Gimenells i el Pla de la Font;0,38912494;41,65214356
1259139;25;Riu de Cerdanya;1,82612652;42,34519312
1260012;26;Ábalos;-2,71130867;42,57304891
1260027;26;Agoncillo;-2,2916499;42,44592226
1260033;26;Aguilar del Río Alhama;-1,9941216;41,96170118
1260048;26;Ajamil de Cameros;-2,48762529;42,16750753
1260051;26;Albelda de Iregua;-2,47260697;42,35697454
1260064;26;Alberite;-2,44084091;42,40622168
1260070;26;Alcanadre;-2,12053306;42,40429832
1260086;26;Aldeanueva de Ebro;-1,8880546;42,22958732
1260099;26;Alesanco;-2,81705346;42,41347595
1260103;26;Alesón;-2,69021015;42,40509672
1260110;26;Alfaro;-1,749283;42,17839836
1260125;26;Almarza de Cameros;-2,59784925;42,21595126
1260131;26;Anguciana;-2,90017001;42,57393008
1260146;26;Anguiano;-2,76414946;42,2613112
1260159;26;Arenzana de Abajo;-2,71945802;42,38657492
1260162;26;Arenzana de Arriba;-2,6949118;42,38786292
1260178;26;Arnedillo;-2,23509419;42,21176132
1260184;26;Arnedo;-2,09983984;42,22815991
1260197;26;Arrúbal;-2,25177142;42,43517649
1260201;26;Ausejo;-2,16991898;42,34531809
1260218;26;Autol;-2,00730253;42,21379597
1260223;26;Azofra;-2,80046899;42,42321959
1260239;26;Badarán;-2,80826152;42,36744078
1260244;26;Bañares;-2,91080083;42,46888496
1260257;26;Baños de Rioja;-2,94579628;42,51222584
1260260;26;Baños de Río Tobía;-2,7589004;42,33384462
1260276;26;Berceo;-2,85284106;42,3382374
1260282;26;Bergasa;-2,13059007;42,25235383
1260295;26;Bergasillas Bajera;-2,15912165;42,24455146
1260309;26;Bezares;-2,67094855;42,37045993
1260316;26;Bobadilla;-2,76005581;42,31736592
1260321;26;Brieva de Cameros;-2,79459383;42,16486773
1260337;26;Briñas;-2,83222777;42,60073236
1260342;26;Briones;-2,78543361;42,54319617
1260355;26;Cabezón de Cameros;-2,51973123;42,19628675
1260368;26;Calahorra;-1,9609741;42,30155468
1260374;26;Camprovín;-2,7231249;42,3539821
1260380;26;Canales de la Sierra;-3,02460061;42,14379661
1260393;26;Canillas de Río Tuerto;-2,84091298;42,39847177
1260407;26;Cañas;-2,84670151;42,39159011
1260414;26;Cárdenas;-2,76663994;42,37429785
1260429;26;Casalarreina;-2,91056384;42,54867729
1260435;26;Castañares de Rioja;-2,93222382;42,51194829
1260440;26;Castroviejo;-2,66109151;42,32900337
1260453;26;Cellorigo;-3,00008472;42,62733425
1260466;26;Cenicero;-2,64244133;42,48159765
1260472;26;Cervera del Río Alhama;-1,95407227;42,00725818
1260488;26;Cidamón;-2,87991305;42,49519878
1260491;26;Cihuri;-2,92321063;42,56498726
1260504;26;Cirueña;-2,89648233;42,41096428
1260511;26;Clavijo;-2,42507589;42,34949595
1260526;26;Cordovín;-2,81458554;42,38501298
1260532;26;Corera;-2,21935825;42,34314435
1260547;26;Cornago;-2,09537832;42,06547097
1260550;26;Corporales;-2,99498241;42,43190578
1260563;26;Cuzcurrita de Río Tirón;-2,96464708;42,54159272
1260579;26;Daroca de Rioja;-2,58204055;42,37107034
1260585;26;Enciso;-2,27015905;42,14939658
1260598;26;Entrena;-2,53138434;42,38866106
1260602;26;Estollo;-2,85031358;42,32913796
1260619;26;Ezcaray;-3,014411;42,32594879
1260624;26;Foncea;-3,03861488;42,61544052
1260630;26;Fonzaleche;-3,0120285;42,58126898
1260645;26;Fuenmayor;-2,56205791;42,46726911
1260658;26;Galbárruli;-2,96136839;42,62156359
1260661;26;Galilea;-2,23751153;42,34785983
1260677;26;Gallinero de Cameros;-2,61810189;42,1726552
1260683;26;Gimileo;-2,82164547;42,55028335
1260696;26;Grañón;-3,02805817;42,45027506
1260700;26;Grávalos;-2,00138992;42,10859664
1260717;26;Haro;-2,84581519;42,57805688
1260722;26;Herce;-2,16557855;42,21451808
1260738;26;Herramélluri;-3,01992619;42,50237624
1260743;26;Hervías;-2,88760457;42,4479254
1260756;26;Hormilla;-2,77454946;42,4377609
1260769;26;Hormilleja;-2,73112829;42,45554357
1260775;26;Hornillos de Cameros;-2,41907109;42,21054577
1260781;26;Hornos de Moncalvillo;-2,58518565;42,39139029
1260794;26;Huércanos;-2,69422624;42,42879317
1260808;26;Igea;-2,01070117;42,06990495
1260815;26;Jalón de Cameros;-2,48963775;42,21822201
1260820;26;Laguna de Cameros;-2,54289096;42,17593717
1260836;26;Lagunilla del Jubera;-2,32192017;42,33398145
1260841;26;Lardero;-2,46253648;42,42703917
1260867;26;Ledesma de la Cogolla;-2,71975537;42,319976
1260873;26;Leiva;-3,04719009;42,50367443
1260889;26;Leza de Río Leza;-2,40584109;42,32922423
1260892;26;Logroño;-2,44565538;42,46644945
1260913;26;Lumbreras de Cameros;-2,62274621;42,10444696
1260928;26;Manjarrés;-2,67557325;42,39213255
1260934;26;Mansilla de la Sierra;-2,94441661;42,15324171
1260949;26;Manzanares de Rioja;-2,89498957;42,39529242
1260952;26;Matute;-2,79506671;42,29852131
1260965;26;Medrano;-2,55402689;42,38222214
1260987;26;Munilla;-2,29526213;42,188461
1260990;26;Murillo de Río Leza;-2,32507774;42,40181532
1261004;26;Muro de Aguas;-2,11219653;42,13342059
1261011;26;Muro en Cameros;-2,52993363;42,22505911
1261026;26;Nájera;-2,73573434;42,41601826
1261032;26;Nalda;-2,48760349;42,33457253
1261047;26;Navajún;-2,09874722;41,96408418
1261050;26;Navarrete;-2,56153157;42,42953238
1261063;26;Nestares;-2,61993696;42,27015415
1261079;26;Nieva de Cameros;-2,66665054;42,2189643
1261085;26;Ocón;-2,24330533;42,29909451
1261098;26;Ochánduri;-3,0043485;42,52520778
1261102;26;Ojacastro;-3,00530987;42,34666356
1261119;26;Ollauri;-2,83445823;42,541477
1261124;26;Ortigosa de Cameros;-2,70465368;42,1761987
1261130;26;Pazuengos;-2,9261868;42,31723446
1261145;26;Pedroso;-2,71923203;42,30128704
1261158;26;Pinillos;-2,59674348;42,19937579
1261177;26;Pradejón;-2,06906863;42,3345457
1261183;26;Pradillo;-2,64084276;42,17637639
1261196;26;Préjano;-2,17925473;42,18759825
1261200;26;Quel;-2,0478411;42,22900027
1261217;26;Rabanera;-2,48659826;42,1896585
1261222;26;El Rasillo de Cameros;-2,69766025;42,19536391
1261238;26;El Redal;-2,20170124;42,33779905
1261243;26;Ribafrecha;-2,3875043;42,35515509
1261256;26;Rincón de Soto;-1,85033225;42,23484391
1261269;26;Robres del Castillo;-2,29164064;42,27399759
1261275;26;Rodezno;-2,8447269;42,52600138
1261281;26;Sajazarra;-2,96108476;42,58887237
1261294;26;San Asensio;-2,74969065;42,49719308
1261308;26;San Millán de la Cogolla;-2,86476296;42,32645421
1261315;26;San Millán de Yécora;-3,0963062;42,54723292
1261320;26;San Román de Cameros;-2,47510422;42,23211602
1261341;26;Santa Coloma;-2,65614797;42,36739938
1261354;26;Santa Engracia del Jubera;-2,30546988;42,31549243
1261367;26;Santa Eulalia Bajera;-2,19083863;42,20983601
1261389;26;Santo Domingo de la Calzada;-2,95339794;42,44063181
1261392;26;San Torcuato;-2,89028081;42,48183549
1261406;26;Santurde de Rioja;-2,98016437;42,38966574
1261413;26;Santurdejo;-2,95429551;42,37786022
1261428;26;San Vicente de la Sonsierra;-2,7582617;42,56223412
1261434;26;Sojuela;-2,54549093;42,36994043
1261449;26;Sorzano;-2,52820878;42,34235712
1261452;26;Sotés;-2,60244308;42,40014229
1261465;26;Soto en Cameros;-2,42541404;42,28577956
1261471;26;Terroba;-2,44396966;42,25844737
1261487;26;Tirgo;-2,94935944;42,54581957
1261490;26;Tobía;-2,81569109;42,29828633
1261503;26;Tormantos;-3,07401677;42,49438442
1261510;26;Torrecilla en Cameros;-2,63033158;42,25523791
1261525;26;Torrecilla sobre Alesanco;-2,83323036;42,40881768
1261531;26;Torre en Cameros;-2,51890282;42,24149471
1261546;26;Torremontalbo;-2,68511186;42,50063539
1261559;26;Treviana;-3,05149407;42,55851865
1261578;26;Tricio;-2,71914869;42,40138901
1261584;26;Tudelilla;-2,11780364;42,29989822
1261601;26;Uruñuela;-2,70826778;42,44170836
1261618;26;Valdemadera;-2,0744415;41,98415532
1261623;26;Valgañón;-3,0674393;42,31696908
1261639;26;Ventosa;-2,62678139;42,40427692
1261644;26;Ventrosa;-2,84963313;42,15765858
1261657;26;Viguera;-2,53355795;42,3085612
1261660;26;Villalba de Rioja;-2,88706672;42,60971597
1261676;26;Villalobar de Rioja;-2,96418974;42,49124941
1261682;26;Villamediana de Iregua;-2,41987358;42,42647078
1261695;26;Villanueva de Cameros;-2,64985154;42,16757809
1261709;26;El Villar de Arnedo;-2,09416432;42,31979706
1261716;26;Villar de Torre;-2,86673225;42,37058627
1261721;26;Villarejo;-2,88761833;42,37286035
1261737;26;Villarroya;-2,06769145;42,1318962
1261742;26;Villarta-Quintana;-3,04598267;42,43261767
1261755;26;Villavelayo;-2,98557518;42,13118906
1261768;26;Villaverde de Rioja;-2,81344263;42,32007746
1261774;26;Villoslada de Cameros;-2,67313296;42,11360843
1261780;26;Viniegra de Abajo;-2,88777249;42,1522989
1261793;26;Viniegra de Arriba;-2,83478683;42,09549339
1261807;26;Zarratón;-2,88249052;42,51578005
1261814;26;Zarzosa;-2,34286122;42,18216942
1261835;26;Zorraquín;-3,03892723;42,32580814
1270018;27;Abadín;-7,474995967;43,36358653
1270023;27;Alfoz;-7,418091367;43,52709498
1270039;27;Antas de Ulla;-7,890354261;42,78264171
1270044;27;Baleira;-7,245980275;43,01545659
1270057;27;Barreiros;-7,233441183;43,54048059
1270060;27;Becerreá;-7,161554483;42,85315143
1270076;27;Begonte;-7,685861819;43,14996043
1270082;27;Bóveda;-7,484944839;42,62359012
1270095;27;Carballedo;-7,813409447;42,53871361
1270109;27;Castro de Rei;-7,398831947;43,20732709
1270116;27;Castroverde;-7,327239492;43,02953224
1270121;27;Cervantes;-7,063501831;42,87290315
1270137;27;Cervo;-7,411212375;43,67155829
1270142;27;O Corgo;-7,423694444;42,94094444
1270155;27;Cospeito;-7,557226606;43,23641239
1270168;27;Chantada;-7,768863225;42,60746956
1270174;27;Folgoso do Courel;-7,192789889;42,58765421
1270180;27;A Fonsagrada;-7,067361111;43,12638889
1270193;27;Foz;-7,259716642;43,56849893
1270207;27;Friol;-7,791281442;43,02889151
1270214;27;Xermade;-7,813336881;43,35478495
1270229;27;Guitiriz;-7,894119233;43,18089716
1270235;27;Guntín;-7,698064872;42,89080404
1270240;27;O Incio;-7,363922339;42,65647891
1270253;27;Xove;-7,509222222;43,68622222
1270266;27;Láncara;-7,443999875;42,86524581
1270272;27;Lourenzá;-7,2987936;43,47091601
1270288;27;Lugo;-7,555755439;43,00988951
1270291;27;Meira;-7,292075967;43,21280627
1270305;27;Mondoñedo;-7,363834875;43,42972589
1270312;27;Monforte de Lemos;-7,516844378;42,52283979
1270327;27;Monterroso;-7,836525467;42,79308484
1270333;27;Muras;-7,722895472;43,46720201
1270348;27;Navia de Suarna;-7,006221686;42,96430903
1270351;27;Negueira de Muñiz;-6,893888889;43,13441667
1270370;27;As Nogais;-7,109325925;42,80915776
1270386;27;Ourol;-7,642234017;43,56466078
1270399;27;Outeiro de Rei;-7,613666667;43,10188889
1270403;27;Palas de Rei;-7,869267642;42,87311805
1270410;27;Pantón;-7,62328355;42,50578767
1270425;27;Paradela;-7,565183272;42,76141448
1270431;27;O Páramo;-7,499127547;42,84437871
1270446;27;A Pastoriza;-7,351704158;43,30024095
1270459;27;Pedrafita do Cebreiro;-7,02157755;42,72686364
